gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
CACNA2D3,78.76248679022599,-1.2657494984667084,0.46768802308822,-2.706397076642585,0.006801766285137843,0.028237546057934035
NRM,496.28464074017376,0.5512712123177695,0.20370585673649055,2.7062118937055497,0.0068055606265637735,0.028247149569058605
TTC28,1728.4997296214174,-0.9572046165820459,0.35373747574660885,-2.705974577790327,0.006810425937327568,0.02826119309763085
THOP1,879.4255044972062,0.48422636744482345,0.17897588429945308,2.705539739838029,0.006819348839364567,0.028292064621353277
RASAL2,1925.7634826161072,-0.6612061971974634,0.24441568462773758,-2.705252726331894,0.006825244128347004,0.028310364509750774
HERC2P3,213.16753218488958,-1.32392481117354,0.48942404822367835,-2.705066937308473,0.006829062696586094,0.028320044302954983
DLG3,2309.859553887974,0.7568982697920063,0.27983012012105996,2.7048491758662623,0.006833540845524742,0.028328621005644292
NAA10,1077.002806942691,0.8669772227113849,0.3205352436654877,2.704779707831963,0.006834969973963154,0.028328621005644292
CCDC50,3258.7304489624416,-0.7339753759961776,0.2713653577117597,-2.7047497226075388,0.0068355869268023825,0.028328621005644292
UST,619.291787565105,-1.0371548959518937,0.38349537015304863,-2.7044782718966776,0.006841174364495633,0.028345617527625613
REXO4,859.2719371612943,0.4516178135654935,0.16701853352711815,2.7039981972549536,0.0068510660849422835,0.028368813177370673
FAM150A,43.11221068352548,1.7998394676201204,0.6656235650882181,2.7039900057949113,0.006851234977714415,0.028368813177370673
RP11-664D7.4,425.79194395004,-1.577402886986184,0.5833498924854557,-2.704042474860853,0.006850153227271155,0.028368813177370673
RRP36,1401.627369063768,0.6326267551406879,0.23399627468273743,2.703576182990227,0.0068597721091663445,0.028397997322774152
DGUOK,1481.305024273719,0.8158651225698315,0.30181060394451215,2.7032354460276955,0.00686680865912712,0.028414791656947807
CTC-429P9.3,180.55921391725357,-0.8624556492199067,0.319038516022958,-2.7032963291424172,0.006865550887893163,0.028414791656947807
CDK7,939.8522090256438,0.753218465557413,0.2786929118511811,2.702682535247338,0.00687824060523127,0.02845592295509128
DAPK3,1495.7711397536698,-0.555122171843075,0.20541362822446455,-2.702460282900356,0.006882840695763381,0.02846353821634795
RNF216P1,578.3015525910756,0.7078198653213716,0.26193186871538554,2.702305255152006,0.006886051034512869,0.02846353821634795
HNRNPCP2,334.59326435649353,0.749737872211712,0.27744028210221305,2.7023396405555036,0.006885338860146545,0.02846353821634795
CRIP1,204.0070213080948,-1.180184959526322,0.4367263128647067,-2.702344522785672,0.006885237747047747,0.02846353821634795
SGK1,5332.451278224071,-0.9283503315737376,0.3435523791602495,-2.7022090018497877,0.006888044939730979,0.0284656106371721
ABCA3,25024.767252402464,-1.7802176108693677,0.6589576820142757,-2.701565911528141,0.006901379991303868,0.028514540553324818
COL9A2,544.188337277745,1.3944943402473742,0.5162544442516982,2.7011764368802083,0.006909467367496224,0.028541772066902317
RP11-384L8.1,140.5324975797726,-0.8882818132299353,0.32887207650147743,-2.7009949360232315,0.006913239109967106,0.028551168537308932
INTS4,778.0279922341824,0.4479637801305003,0.16591516929578895,2.699956743146752,0.006934849212426865,0.02862801822065047
DEFB1,211.3379982093404,2.338667390805873,0.866178898007873,2.6999819508239926,0.00693432379382083,0.02862801822065047
KCNK2,37.81631075897513,2.183610027951908,0.8088578954460399,2.6996213305771954,0.006941843820521564,0.02865069148344239
GTPBP2,1992.3009144213734,0.5248026960404557,0.1944377658515902,2.6990779992865446,0.006953187760327001,0.028691301809813188
AC010524.2,46.36061977583305,1.3820660578231203,0.5121075441142184,2.6987808980897765,0.006959397825536385,0.028710714974828015
CAPN11,15.761881128410389,-1.215821573744223,0.450717578653079,-2.69752419547863,0.006985720798961301,0.028806846935738362
MYPOP,218.26114047253049,0.5791814282963832,0.21470811161847955,2.697529329145914,0.006985613087189113,0.028806846935738362
PRRG3,69.93571456262605,-1.1578582913423936,0.4293663161972785,-2.6966677349007484,0.007003711478243254,0.028874791464127827
VPS35,5627.9809070735255,0.34228925246764313,0.12695761220209703,2.696090817483013,0.0070158535601998915,0.028918599330048055
BEND4,29.77934236470707,-1.560423317905485,0.5788375692736131,-2.6957879044784017,0.007022236378904797,0.028933039126747065
CRLF2,17.985214676788406,1.7157719434829746,0.6364657264853318,2.695780577153382,0.0070223908409035325,0.028933039126747065
UQCC1,1198.5658329978733,0.5640227766807699,0.20924168287282308,2.6955564920761153,0.007027116088803559,0.028946254437507882
NPAS2,953.6933833666486,1.0318053439408932,0.38280821269523296,2.6953584320364348,0.0070312949276004535,0.028948510082987138
MARCH5,1863.9587203893673,0.5669160330439742,0.21032459482368973,2.6954338531792104,0.007029703365304456,0.028948510082987138
LINC00852,28.321856735240143,-1.0658017880716404,0.39542758226768665,-2.695314732370239,0.007032217240692084,0.028948510082987138
ADM5,46.61660640366025,-1.1030701458663112,0.4092975204548236,-2.6950325636973,0.007038175230804409,0.028966784204122072
GALNT4,74.67111784250814,1.7291192859541165,0.6417198007037657,2.6945082324993153,0.00704925852017354,0.029006139912998868
RP11-276H19.1,22.723728427025765,-1.2570300655943867,0.46655348143540015,-2.6942893271892503,0.007053890366344376,0.029018938107618627
HPGD,3799.936395949563,-1.2260709859794925,0.45507744527950766,-2.6942029289683695,0.007055719229658257,0.029020202102230382
CTB-41I6.1,15.8174973875924,-0.9510515624100172,0.35304397188367886,-2.6938614964465963,0.007062950783739355,0.029043682049908794
TTLL11,162.1169185503292,-0.7997068518459687,0.29695678211550347,-2.6930075351332334,0.007081066864510373,0.029111900676857472
SRP68,4276.391035351852,0.524661069746065,0.19484544897392578,2.6927037429356386,0.00708752161798498,0.02913215782288999
POLE,1051.277059471402,0.8707468603017386,0.3233860210379447,2.692592764235684,0.007089880928997089,0.029135576185699737
SIGLEC1,1457.0196058578053,-0.9552437774142482,0.3549536601422674,-2.6911788345311924,0.007120001631330089,0.029251821003620677
GALNT16,164.00062741197388,-1.4271657109524132,0.5303500593678588,-2.690988123303875,0.007124073100446864,0.029251821003620677
NCBP1,1406.2550317535042,0.5714482276811019,0.21235713001958018,2.690977353237031,0.007124303091538278,0.029251821003620677
UBAP2L,6291.801989867939,0.5684796348873827,0.21124629381246832,2.6910750698994255,0.007122216629753973,0.029251821003620677
PRR26,101.09450537145932,2.0432912237090197,0.7593466342914601,2.690854389070411,0.0071269294217712635,0.029256306055105798
DGAT2,437.4421503067959,0.9641461769959521,0.3583295280532873,2.6906690671960853,0.0071308892612627186,0.029259965574613286
RMND1,802.3589974321552,0.6785179522681425,0.252173857119288,2.690675235011285,0.007130757439557881,0.029259965574613286
WBSCR16,1849.1041452682675,0.5201820637500331,0.19334017154855496,2.6905017182080853,0.0071344667645715865,0.029268348060638695
ANKRD18A,38.198301215704696,0.8642152954620089,0.32122977467033825,2.690333722485436,0.007138059713947436,0.02927679029342054
STK38L,1812.2756646519558,0.619307374386854,0.23023554193643303,2.68988605832996,0.007147641906049931,0.02930978852551801
CKAP5,3532.966098295213,0.7428857138209867,0.27619253048618714,2.689738612819363,0.007150800484726579,0.029316437412877327
ADD1,10437.61018793764,-0.5484040074057194,0.20390637013420593,-2.6894893329952074,0.007156143408675738,0.029327468293935996
KIAA1211,147.8866715503676,1.1230083364651025,0.41755755019216306,2.6894695975399934,0.007156566560401538,0.029327468293935996
MCHR1,18.998693498882897,1.6591270951031005,0.6169645556209342,2.6891773279152127,0.007162835800022444,0.02934685378690184
LRRC19,15.568862690898865,-1.458755669792518,0.5425285962291992,-2.6888088110589567,0.007170747583852885,0.029372959175094977
RGS16,1905.6919678343388,-1.2198297249613215,0.45368553606328554,-2.6887119557436474,0.007172828297054503,0.029375173133223857
AC002066.1,33.19240714387088,-1.6793661402108466,0.6247268581694992,-2.688160622918513,0.007184682737878827,0.029417404288712964
SFRP2,4532.889909574175,1.4577418240297326,0.5423322989418209,2.6879126079601483,0.007190021144915196,0.029432943394681825
CISD2,1281.737565045698,0.7092284431478406,0.2638665515082941,2.68783003792562,0.007191799216435409,0.029433904432587147
ABCE1,2615.611742417664,0.7361671033840512,0.27390446049793465,2.6876784045274875,0.00719506553336761,0.02944095469907467
CD72,215.62307341310517,1.3681493717810438,0.5091180645147306,2.687292923076899,0.007203375139104776,0.029450478786380387
SLC20A1,2348.8394733526984,0.9693572652551005,0.3607069222677041,2.687381930906436,0.0072014556831973275,0.029450478786380387
ST3GAL2,1209.020521872059,-0.6384470392369636,0.23757587098987631,-2.6873395710466292,0.007202369117299088,0.029450478786380387
ATF5,1430.8200027233506,0.680543253884186,0.25324576040963737,2.6872838968098582,0.0072035698164043885,0.029450478786380387
RMDN1,1415.1342070541739,-0.4358126282163281,0.16219247840894263,-2.6870088705192336,0.00720950381045164,0.0294684219187599
TMA16,628.2915712266474,0.6530788961883597,0.24311659418860654,2.686278566742795,0.007225282213823344,0.029526587182780974
WDR74,772.8915257888266,0.4521061909664671,0.1683357393116509,2.6857409651402278,0.00723691703306622,0.02956779812652934
XRCC5,12207.511520635087,0.5723632932083449,0.21313253426571538,2.6854806338237003,0.007242557185519565,0.02957870097775957
PVALB,27.014732717103932,-1.615015172348777,0.6013891012532641,-2.6854746269647523,0.00724268737238555,0.02957870097775957
SCGB3A2,17932.894741330307,-1.9776667318536498,0.7365274401611231,-2.6851229486046226,0.007250312971545534,0.029603504387350977
FAM83H,3694.0731314066243,1.0865179200077446,0.40467499000118123,2.6849149239605175,0.0072548270536560095,0.029615595369719055
SUZ12,1755.0151071524226,0.4474935391342787,0.16668449782080283,2.6846740097892288,0.007260057981822463,0.029630606854123265
METTL2A,751.3851107714012,0.6770975084048287,0.2522764102510363,2.683950939887957,0.0072757782044820295,0.029688412904553117
IGLV4-60,254.89078640739564,2.860835831733689,1.065992064781318,2.6837308890480087,0.007280568376118902,0.029701604292906886
HTRA3,2277.125691025956,1.3118821080484226,0.48888763925727785,2.6834020799573595,0.007287731322826712,0.02972446787616575
IGLV2-18,195.86276647050786,2.364999041611677,0.8814290818026594,2.6831416054197876,0.007293410122503946,0.029741269586571573
RP11-255H23.2,139.58655773992874,-0.8782173925472738,0.32736586420051544,-2.6826785825456603,0.007303514632652675,0.029776107540391582
FOXRED1,697.3760919650555,0.7562649811743803,0.28195707917536755,2.682198948103054,0.007313994898835917,0.029812462216413465
MAPRE2,2433.0500249878924,-0.5687378236732009,0.21205990346028117,-2.681967757189541,0.007319051360387087,0.02982669819344071
SYTL2,1494.9932082759701,0.892794710723104,0.33294689514968223,2.6814928258205626,0.007329448599849363,0.0298626882495892
PON2,6784.870483897264,0.7791823734045202,0.2905978623402046,2.6813080011315664,0.007333498378867548,0.029869087405475333
RP11-267M23.1,75.8273813617431,0.7666112326090374,0.2859126036126558,2.6812782050266484,0.007334151442944682,0.029869087405475333
ACAT1,2243.650022548528,-0.7020498362568058,0.2618625939344535,-2.680985572275111,0.007340568072461029,0.029888837377877186
RAB33A,43.76067946095899,1.423905663376259,0.531188466432859,2.6806035020646246,0.007348953399509681,0.029912905488135428
ZNF117,1420.1271082653311,1.1036584976011683,0.41172479218988434,2.6805733308675017,0.0073496159352664965,0.029912905488135428
APITD1,154.70298873225548,0.877465572470209,0.3273873753156088,2.680205892558662,0.0073576888926726695,0.029932986894422604
TSPEAR-AS2,17.63980370883137,-1.5015093670515294,0.5602208272395905,-2.6802098280601347,0.007357602383958396,0.029932986894422604
CTA-941F9.10,20.45652213807949,1.233500809428323,0.4603079714770273,2.6797294113119303,0.007368169469982231,0.0299692318471958
DDX23,5926.186236368691,0.9770279226794785,0.36474851892110893,2.6786343795704317,0.007392306321255539,0.03006099491662807
ZMYM1,444.5097840363385,0.5780219380245606,0.21583062335719352,2.678127547581377,0.007403501978829941,0.03010010439996688
OR7E7P,17.648794615384578,1.0105309720621156,0.37734078936857973,2.678032697586391,0.007405598855047223,0.03010221256680747
NAT10,1857.2561660836454,0.6252248039230975,0.23353478842478556,2.6772234155788888,0.007423511560360541,0.03016859417839255
UCHL5,1507.1496963552934,0.6475301736055661,0.24191695360088789,2.6766630612993527,0.0074359372416526025,0.030212653402811766
CTD-2547G23.4,37.63634956100319,1.3319224713759699,0.49764546645620716,2.6764485183814672,0.007440699600076991,0.030225563955839908
CCT2,5313.131178461878,0.9569437816601,0.357637384636452,2.6757375564438237,0.00745650087612803,0.030283301684308726
IPMK,711.4995940247046,0.4862070228487688,0.18173091383738768,2.6754227587488253,0.007463506927640183,0.03030530213411828
SLC41A2,1055.5822711200262,0.7723332673696555,0.2888523256151891,2.673799720063749,0.0074997226043930585,0.030445872607702085
DPY19L1P1,94.60290576479477,0.8784360079257841,0.32855024328207233,2.6736732840328927,0.007502550440253796,0.030450870822838986
RP11-434B12.1,35.75146517182709,-1.1843493932392555,0.4429806244865194,-2.673591863328318,0.007504371980944156,0.030451783493737648
PTBP3,6499.357146186244,0.6852890614515479,0.2563313530185058,2.6734500223313438,0.0075075461891816984,0.030454324600844396
FAM174A,1036.9851172005756,-0.6752548210760573,0.2525807854044743,-2.6734211788704636,0.007508191813819755,0.030454324600844396
RXRA,4203.2337195531845,-0.737555082817662,0.27593838761483513,-2.6728977044222217,0.007519917786127674,0.030495401236875826
AKAP12,3298.095467327236,-1.1533159314972916,0.4315140009482663,-2.6727196080841913,0.007523910935467452,0.030498624731399627
RP11-521B24.3,63.911425586417444,0.8038134084044298,0.30074470988110774,2.6727433001970287,0.007523379618156818,0.030498624731399627
LNP1,171.83410872416061,-0.8451544164238861,0.31625402867685565,-2.6723909888510993,0.007531283993114225,0.030522024716675412
NAPSA,62121.81013556557,-1.420132757941632,0.5314372664845269,-2.6722491016406353,0.007534469444144857,0.03052844725700674
LEO1,787.5437283039818,0.6834433382827195,0.25581803849011897,2.6715994787408928,0.007549069291730822,0.03058110652758926
C10orf88,377.7217284798785,0.5722524960953033,0.21426484030628717,2.6707718134122245,0.0075677072696905484,0.030650098332456605
HSD17B12,4660.4904807434905,-0.525996700038476,0.19701905560042648,-2.669775765777944,0.007590191696484908,0.030728112085620922
PTER,1194.41616034848,0.8658392184488483,0.3243114859510183,2.6697766066158337,0.007590172690477903,0.030728112085620922
FBXL6,448.460048757566,0.6474763992189688,0.24253404522423183,2.6696309733355275,0.007593465170782898,0.03073484035169173
ASPHD1,121.08633743901464,1.296836668069013,0.4858028644517863,2.6694710199629097,0.007597082875409432,0.030742958752346422
SGCB,1849.672205501503,-0.8448664021864578,0.3166065937607722,-2.668505390714757,0.007618955587236955,0.030818392568352747
NOLC1,4060.5019638185395,0.7017396343652135,0.26296627790514066,2.66855370184899,0.007617859939493643,0.030818392568352747
ITGB6,7410.3008318518005,-0.8206236548061864,0.3075639013816047,-2.668140347810231,0.007627238959033769,0.030838817347189323
SPG20,2466.591247554544,-0.6487663354113189,0.2431512058156073,-2.668160057998265,0.007626791499173948,0.030838817347189323
GPATCH4,1126.5451318951298,0.7137086112581238,0.2676048556796439,2.6670241444068608,0.007652617394915345,0.03093487048660989
MTUS2,41.59436963109797,-1.7785990429774317,0.6669065162949966,-2.6669390679498077,0.00765455482723972,0.03093614529881669
TTC22,680.5951898183844,1.1479459341754668,0.43052389371087774,2.666393087456327,0.00766699881987435,0.030979873197593988
